user_id,cluster,cluster_name,perk
524169,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524172,2,Window Shoppers,💰 First-Booking Discount
524180,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524194,1,Change-Prone Travelers,✅ Free Cancellation
524200,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524211,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524214,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524226,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524244,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524251,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524278,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524313,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524318,2,Window Shoppers,💰 First-Booking Discount
524328,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524358,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524365,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524383,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524407,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524412,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524419,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524448,1,Change-Prone Travelers,✅ Free Cancellation
524473,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524484,2,Window Shoppers,💰 First-Booking Discount
524511,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524572,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524606,2,Window Shoppers,💰 First-Booking Discount
524607,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524615,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524620,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524628,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524637,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524644,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524650,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524663,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524668,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524682,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524722,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524728,2,Window Shoppers,💰 First-Booking Discount
524739,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524766,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524797,2,Window Shoppers,💰 First-Booking Discount
524805,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524807,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524821,1,Change-Prone Travelers,✅ Free Cancellation
524834,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524842,3,Hotel Loyalists,🏨 Extended Stay Discounts
524849,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524861,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524880,2,Window Shoppers,💰 First-Booking Discount
524885,2,Window Shoppers,💰 First-Booking Discount
524895,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524909,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524913,3,Hotel Loyalists,🏨 Extended Stay Discounts
524923,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
524926,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524929,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
524940,3,Hotel Loyalists,🏨 Extended Stay Discounts
524980,1,Change-Prone Travelers,✅ Free Cancellation
525022,1,Change-Prone Travelers,✅ Free Cancellation
525034,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525043,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525053,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525056,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525081,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525089,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525102,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525106,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525168,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525175,3,Hotel Loyalists,🏨 Extended Stay Discounts
525176,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525201,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525212,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525227,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525234,1,Change-Prone Travelers,✅ Free Cancellation
525244,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525265,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525281,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525308,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525323,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525332,1,Change-Prone Travelers,✅ Free Cancellation
525356,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525377,2,Window Shoppers,💰 First-Booking Discount
525379,2,Window Shoppers,💰 First-Booking Discount
525389,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525405,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525410,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525415,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525447,1,Change-Prone Travelers,✅ Free Cancellation
525488,1,Change-Prone Travelers,✅ Free Cancellation
525515,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525529,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525546,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525555,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525591,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525610,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525611,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525615,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525631,1,Change-Prone Travelers,✅ Free Cancellation
525647,2,Window Shoppers,💰 First-Booking Discount
525671,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525684,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525716,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525722,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525734,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525761,3,Hotel Loyalists,🏨 Extended Stay Discounts
525769,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525789,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525804,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525806,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525824,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525842,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525844,1,Change-Prone Travelers,✅ Free Cancellation
525848,3,Hotel Loyalists,🏨 Extended Stay Discounts
525864,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
525879,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525920,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525975,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
525996,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526032,2,Window Shoppers,💰 First-Booking Discount
526036,2,Window Shoppers,💰 First-Booking Discount
526062,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526079,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526084,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526102,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526144,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526154,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526174,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526179,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526184,3,Hotel Loyalists,🏨 Extended Stay Discounts
526203,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526206,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526221,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526235,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526239,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526256,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526258,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526291,2,Window Shoppers,💰 First-Booking Discount
526297,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526303,3,Hotel Loyalists,🏨 Extended Stay Discounts
526308,1,Change-Prone Travelers,✅ Free Cancellation
526332,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526354,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526365,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526367,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526372,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526378,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526409,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526431,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526435,2,Window Shoppers,💰 First-Booking Discount
526443,2,Window Shoppers,💰 First-Booking Discount
526445,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526471,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526490,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526492,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526495,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526540,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526565,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526570,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526628,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526668,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526676,1,Change-Prone Travelers,✅ Free Cancellation
526683,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526690,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526711,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526727,1,Change-Prone Travelers,✅ Free Cancellation
526729,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526740,2,Window Shoppers,💰 First-Booking Discount
526759,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526782,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526789,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526837,1,Change-Prone Travelers,✅ Free Cancellation
526855,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526858,2,Window Shoppers,💰 First-Booking Discount
526867,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526872,3,Hotel Loyalists,🏨 Extended Stay Discounts
526873,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526900,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526901,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526905,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526913,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
526916,2,Window Shoppers,💰 First-Booking Discount
526925,3,Hotel Loyalists,🏨 Extended Stay Discounts
526950,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526959,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
526970,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527001,3,Hotel Loyalists,🏨 Extended Stay Discounts
527004,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527019,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527038,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527046,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527075,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527081,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527082,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527109,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527130,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527132,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527133,1,Change-Prone Travelers,✅ Free Cancellation
527141,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527142,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527150,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527154,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527158,1,Change-Prone Travelers,✅ Free Cancellation
527187,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527197,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527219,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527232,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527253,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527280,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527321,3,Hotel Loyalists,🏨 Extended Stay Discounts
527326,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527344,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527346,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527354,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527359,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527365,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527389,3,Hotel Loyalists,🏨 Extended Stay Discounts
527393,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527396,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527401,1,Change-Prone Travelers,✅ Free Cancellation
527406,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527445,2,Window Shoppers,💰 First-Booking Discount
527451,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527452,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527455,1,Change-Prone Travelers,✅ Free Cancellation
527464,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527467,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527470,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527490,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527507,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
527508,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
527518,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
