user_id,age,married,has_children,total_sessions,total_clicks,avg_session_duration_sec,total_completed_trips,booking_conversion_rate,total_checked_bags,total_distance_km,money_spent_flight,money_spent_hotel,hotel_loyalty_score,avg_days_booking_to_trip,avg_trip_duration_days,trip_duration_type,flight_only_rate,hotel_only_rate,both_booked_rate,discount_usage_rate,cancellation_per_booking_rate,cluster,cluster_name,perk
505285,42,0,1,8,184,171,4,0.5,3,6442,2285.7,2500.4,0.25,9.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
505289,27,0,0,8,122,114,3,0.38,1,4635,1283.0,548.0,0.333,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
505358,37,0,0,8,171,159,3,0.38,2,3719,2519.2,2186.0,0.333,8.0,4.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
505414,46,1,0,8,100,93,2,0.25,0,4019,1424.5,1990.0,0.5,7.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
505498,35,0,1,8,107,100,2,0.25,3,3183,1117.9,912.0,1.0,9.0,2.0,short,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
505617,46,0,1,8,246,502,1,0.25,0,3010,4679.0,1812.0,1.0,8.0,3.0,short,0.0,0.0,1.0,0.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
505667,53,1,0,9,120,99,3,0.33,0,5385,2051.9,2144.0,0.333,4.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
505680,46,0,0,8,124,115,4,0.5,2,6024,4022.1,2025.0,0.25,8.0,3.0,short,0.0,0.25,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
505713,43,1,0,8,113,106,4,0.5,2,5934,2278.7,1594.0,0.333,8.0,4.0,medium,0.25,0.0,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
505747,37,0,0,8,117,107,2,0.25,2,2422,3487.4,1896.0,0.5,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
505771,54,1,1,9,133,110,5,0.56,2,8688,5860.7,1588.0,0.25,7.0,2.0,short,0.2,0.0,0.8,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
505854,53,1,0,8,152,141,5,0.63,3,8144,2713.9,4894.0,0.2,8.0,6.0,medium,0.0,0.4,0.6,0.4,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
505916,26,0,0,8,192,179,5,0.63,3,9230,3138.6,11074.8,0.2,7.0,12.0,long,0.0,0.2,0.8,0.4,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
505933,46,1,0,8,194,272,1,0.25,0,2278,892.5,330.0,1.0,10.0,4.0,medium,0.0,0.0,1.0,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
505941,49,1,1,8,111,103,3,0.38,1,2328,760.4,1384.0,0.333,6.0,4.0,medium,0.0,0.33,0.67,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506013,39,0,0,8,162,151,4,0.5,3,10972,6140.4,893.7,0.25,6.0,2.0,short,0.0,0.0,1.0,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
506130,39,0,0,11,168,114,4,0.36,2,14157,5387.3,3169.4,0.25,5.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506186,24,0,0,8,224,208,3,0.38,1,3837,2016.1,1088.0,0.5,99.0,5.0,medium,0.33,0.33,0.33,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506234,37,1,0,9,146,122,4,0.44,3,6540,2259.3,1361.0,0.333,10.0,4.0,medium,0.25,0.25,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
506250,42,0,1,8,126,117,3,0.38,2,4196,1485.2,511.0,0.333,8.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506347,16,0,0,8,49,46,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
506427,47,1,1,9,199,164,6,0.67,4,4396,1526.8,2756.9,0.25,7.0,5.0,medium,0.17,0.17,0.67,0.17,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
506611,53,1,0,8,116,108,4,0.5,0,774,266.4,2197.0,0.25,10.0,4.0,medium,0.0,0.75,0.25,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
506652,51,1,1,8,99,93,3,0.38,0,3374,1970.8,0.0,1.0,8.0,3.0,short,0.67,0.0,0.33,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
506675,47,0,1,8,113,105,4,0.5,2,7934,2861.2,2247.0,0.25,7.0,5.0,medium,0.0,0.25,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
506704,54,1,0,8,136,127,2,0.25,2,7606,2591.7,360.0,1.0,7.0,4.0,medium,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506777,59,1,0,8,109,101,1,0.13,2,736,913.4,700.0,1.0,8.0,3.0,short,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506807,41,1,0,8,161,150,4,0.5,0,9974,3427.4,1648.0,0.5,8.0,2.0,short,0.5,0.0,0.5,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
506828,26,0,0,8,151,141,1,0.13,1,2721,916.1,1020.0,1.0,10.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506837,46,0,1,8,109,101,3,0.38,3,4797,1619.9,7091.5,0.333,8.0,7.0,medium,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506858,45,0,1,8,103,96,3,0.38,1,8206,6164.3,817.1,0.333,7.0,2.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
506990,24,0,0,8,99,90,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
507036,35,0,0,8,145,136,2,0.25,1,1092,362.7,1010.0,0.5,27.0,5.0,medium,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507133,25,0,0,8,113,105,3,0.38,2,5511,4280.0,4690.0,0.333,7.0,4.0,medium,0.0,0.33,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507207,16,0,1,8,129,120,2,0.25,0,0,0.0,5140.0,0.5,11.0,8.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
507273,30,0,0,8,138,127,4,0.5,2,8604,3145.9,757.0,0.333,7.0,3.0,short,0.25,0.0,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
507376,34,1,0,8,86,80,2,0.25,1,7489,2549.1,653.0,0.5,7.0,5.0,medium,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507395,45,1,1,9,492,1044,2,0.33,3,3539,1820.2,2138.0,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
507431,35,0,0,8,123,115,4,0.5,2,10615,3537.3,1403.3,0.25,7.0,5.0,medium,0.0,0.25,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
507435,52,1,1,8,120,112,4,0.5,2,7533,2624.9,2466.0,0.25,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
507505,48,1,1,9,82,67,2,0.22,2,4172,1498.4,7078.0,0.5,8.0,8.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507513,16,0,0,12,114,71,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
507531,23,0,0,9,107,89,1,0.11,0,0,0.0,1742.0,1.0,6.0,13.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
507557,57,1,1,8,136,127,2,0.25,1,598,53.1,656.0,0.5,8.0,7.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507573,41,0,0,8,102,95,3,0.38,2,4757,1254.5,823.0,0.333,5.0,3.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507617,47,1,0,9,127,105,2,0.22,2,3105,3877.4,885.7,0.5,5.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507728,36,1,1,8,79,73,2,0.25,0,2569,931.1,1151.0,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507732,44,0,0,8,263,674,4,0.63,0,3290,1151.1,2553.6,0.25,10.0,5.0,medium,0.0,0.4,0.6,0.4,0.2,1,Change-Prone Travelers,✅ Free Cancellation
507753,23,0,1,8,126,117,1,0.13,1,1230,376.2,1704.0,1.0,6.0,9.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507759,48,1,0,8,95,89,3,0.38,2,4424,1433.1,740.0,0.333,9.0,3.0,short,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507773,38,0,0,8,123,116,3,0.38,1,4966,1768.0,1354.0,0.5,6.0,3.0,short,0.0,0.33,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
507805,42,1,1,8,289,1032,4,0.63,2,10742,6088.8,7709.4,0.25,9.0,7.0,medium,0.0,0.0,1.0,0.2,0.2,1,Change-Prone Travelers,✅ Free Cancellation
508050,45,1,0,8,135,127,4,0.5,3,6316,5001.4,4113.0,0.333,6.0,11.0,long,0.25,0.0,0.75,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
508096,64,1,0,9,108,89,3,0.33,1,5906,1974.4,1167.0,0.333,5.0,3.0,short,0.0,0.33,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508111,38,1,1,8,321,1012,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
508144,37,0,0,8,105,97,3,0.38,1,5377,1669.9,1216.0,0.333,9.0,4.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508153,31,0,0,8,110,101,2,0.25,1,9104,5456.2,446.8,0.5,9.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508240,28,0,0,8,121,114,3,0.38,2,2848,597.5,833.0,0.333,7.0,5.0,medium,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508360,35,0,0,8,127,117,2,0.25,0,2585,3218.2,1342.0,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508367,47,1,0,9,126,105,4,0.44,1,8895,2878.1,764.0,0.333,8.0,3.0,short,0.25,0.0,0.75,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
508497,36,0,0,9,154,126,2,0.22,0,1942,712.5,1982.0,0.5,7.0,7.0,medium,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508512,66,1,0,8,222,207,1,0.13,0,0,0.0,968.0,1.0,19.0,4.0,medium,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
508546,27,0,0,8,110,102,3,0.38,2,5400,1793.0,520.0,0.5,9.0,3.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508611,20,0,1,8,72,68,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
508625,42,0,0,8,378,1078,3,0.5,2,3827,1704.4,4154.0,0.5,5.0,6.0,medium,0.25,0.25,0.5,0.0,0.25,1,Change-Prone Travelers,✅ Free Cancellation
508693,54,1,0,8,150,138,3,0.38,1,4042,5568.3,1364.4,0.5,9.0,4.0,medium,0.0,0.33,0.67,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508713,17,0,1,8,77,72,1,0.13,2,3974,1184.7,369.8,1.0,10.0,4.0,medium,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508731,54,1,0,8,150,140,4,0.5,4,4597,1562.4,6687.0,0.333,7.0,9.0,long,0.0,0.25,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
508829,16,0,0,8,312,1005,3,0.5,1,6106,2008.0,2903.0,0.333,11.0,5.0,medium,0.0,0.25,0.75,0.25,0.25,1,Change-Prone Travelers,✅ Free Cancellation
508848,52,1,1,8,143,133,2,0.25,2,1869,691.1,1416.0,1.0,9.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508849,36,0,0,8,116,108,5,0.63,1,7650,7094.1,5698.0,0.25,13.0,3.0,short,0.2,0.4,0.4,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
508856,20,0,1,8,280,975,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,1.0,0.0,0.0,0.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
508857,42,1,0,8,132,123,5,0.63,2,10362,7236.3,3349.0,0.25,9.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
508860,27,1,0,8,88,82,2,0.25,1,906,342.0,1151.4,0.5,9.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508866,29,0,0,8,158,147,3,0.38,1,4690,8136.5,3648.0,0.333,7.0,6.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508877,51,1,1,9,201,166,6,0.67,5,16402,9534.9,2956.0,0.2,8.0,6.0,medium,0.17,0.0,0.83,0.17,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
508891,16,0,1,8,83,77,2,0.25,2,3843,1350.0,0.0,0.0,9.0,4.0,medium,1.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
508892,32,0,0,8,155,145,3,0.38,2,6636,2261.7,2886.0,0.333,6.0,4.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508901,51,1,1,8,76,70,2,0.25,1,3969,1524.2,314.0,0.5,9.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508912,42,0,0,8,271,856,2,0.38,2,4833,774.1,27.9,1.0,9.0,3.0,short,0.33,0.0,0.67,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
508917,20,0,0,8,71,66,2,0.25,1,3974,1399.6,972.0,1.0,6.0,5.0,medium,0.5,0.5,0.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508923,46,1,1,8,277,972,3,0.5,0,3653,1256.3,1019.0,0.5,8.0,3.0,short,0.5,0.25,0.25,0.5,0.25,1,Change-Prone Travelers,✅ Free Cancellation
508938,41,1,0,8,173,161,3,0.38,2,3777,1392.1,1238.0,0.333,9.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508940,38,0,0,9,216,180,4,0.44,0,9656,3483.4,2722.0,0.25,9.0,5.0,medium,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
508944,56,0,0,8,153,142,2,0.25,2,5623,2037.9,517.0,0.5,11.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
508946,26,0,0,8,134,125,4,0.5,1,5519,2086.1,1371.0,0.25,6.0,3.0,short,0.0,0.25,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
508964,24,1,1,8,89,82,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
508973,35,0,0,9,129,107,2,0.22,4,4431,4639.8,384.0,0.5,9.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509001,68,1,0,8,83,79,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
509024,16,0,0,8,130,122,1,0.13,1,543,194.4,2035.0,1.0,14.0,6.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509036,39,0,1,8,110,102,2,0.25,2,5113,1971.3,148.0,1.0,7.0,4.0,medium,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509052,59,1,0,8,130,120,1,0.13,0,2674,960.0,0.0,1.0,9.0,2.0,short,0.0,0.0,1.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
509061,29,0,1,8,218,204,3,0.38,1,10666,3712.4,1196.9,0.5,7.0,6.0,medium,0.33,0.0,0.67,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509069,43,1,0,8,139,129,4,0.5,2,7388,2597.5,813.0,0.333,7.0,2.0,short,0.25,0.5,0.25,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509098,42,0,0,9,158,132,2,0.22,1,5511,7717.8,425.6,1.0,7.0,5.0,medium,0.5,0.0,0.5,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509115,36,0,0,8,157,146,8,1.0,5,16524,11639.0,7882.0,0.167,6.0,6.0,medium,0.13,0.38,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509119,25,0,0,8,97,92,4,0.5,0,8106,2922.4,1798.0,0.333,7.0,5.0,medium,0.25,0.5,0.25,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509157,26,0,1,8,124,114,2,0.25,0,3200,1092.0,2165.0,1.0,11.0,14.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509160,53,0,1,8,144,134,2,0.25,2,5072,1691.8,595.0,0.5,9.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509162,45,0,0,9,76,63,2,0.22,0,0,0.0,8600.0,1.0,5.0,12.0,long,0.0,1.0,0.0,0.5,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
509202,24,0,1,8,74,69,2,0.25,1,1503,607.4,319.0,0.5,14.0,2.0,short,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509221,38,0,0,9,161,132,4,0.44,3,3004,980.3,2156.0,0.25,8.0,4.0,medium,0.0,0.25,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509242,41,0,0,8,142,133,3,0.38,0,7300,2047.2,501.0,0.333,11.0,2.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509272,19,0,1,8,97,90,1,0.13,0,0,0.0,873.0,1.0,3.0,9.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
509278,49,1,0,8,306,998,2,0.38,1,3621,5187.4,3150.0,1.0,6.0,6.0,medium,0.33,0.33,0.33,0.0,0.33,1,Change-Prone Travelers,✅ Free Cancellation
509282,36,0,0,9,153,125,4,0.44,3,10678,3540.7,1880.0,0.333,10.0,5.0,medium,0.0,0.25,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509302,57,0,1,9,109,91,2,0.22,1,1162,204.0,820.0,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509316,40,0,0,8,167,157,4,0.5,2,7012,4131.8,1625.0,0.333,8.0,3.0,short,0.25,0.0,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509324,47,1,0,9,142,118,3,0.33,2,5742,4179.1,2831.7,0.5,7.0,2.0,short,0.33,0.0,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509341,22,0,0,8,84,78,2,0.25,0,5225,1875.7,603.0,1.0,9.0,6.0,medium,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509346,49,0,1,8,106,100,3,0.38,1,2721,957.2,621.0,0.5,10.0,5.0,medium,0.33,0.33,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509353,29,0,0,9,76,63,1,0.11,0,1901,2674.7,1632.0,1.0,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509354,44,1,0,8,111,104,4,0.5,1,2558,877.9,4015.0,0.5,5.0,7.0,medium,0.25,0.5,0.25,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509359,42,0,0,8,114,106,4,0.5,1,14708,5311.3,3519.4,0.25,8.0,6.0,medium,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509402,67,0,0,8,55,51,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
509411,41,1,0,8,130,121,4,0.5,1,11092,3648.3,384.8,0.5,10.0,4.0,medium,0.5,0.0,0.5,0.75,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509413,47,0,0,8,82,76,2,0.25,1,4833,4350.7,940.0,1.0,12.0,2.0,short,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509414,23,0,0,8,202,188,1,0.13,1,1620,2568.0,495.0,1.0,57.0,11.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509419,40,0,0,8,143,134,4,0.5,4,9957,3558.1,1115.0,0.25,5.0,3.0,short,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509421,53,0,1,9,268,820,3,0.44,1,2509,809.7,1283.1,0.333,8.0,4.0,medium,0.25,0.25,0.5,0.5,0.25,1,Change-Prone Travelers,✅ Free Cancellation
509435,43,0,0,8,216,201,4,0.5,3,3839,3598.0,3691.0,0.25,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509445,38,1,0,8,99,92,4,0.5,1,10107,3405.3,2764.0,0.333,8.0,4.0,medium,0.25,0.25,0.5,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
509453,40,0,0,8,114,105,3,0.38,0,3708,2632.5,1308.0,0.333,14.0,4.0,medium,0.0,0.33,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509454,39,0,1,8,105,99,2,0.25,1,2914,1119.0,11794.0,0.5,9.0,15.0,long,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509459,16,0,0,8,100,92,2,0.25,1,3062,889.4,8580.0,1.0,7.0,3.0,short,0.5,0.5,0.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509467,26,0,0,8,102,96,2,0.25,3,4713,11793.6,8113.0,0.5,6.0,8.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
509498,38,0,0,8,98,91,2,0.25,0,3493,7270.9,8721.1,1.0,7.0,8.0,long,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
